Perido,Industria,Departamento,Cargo,Región,Sueldo_Min,Sueldo_Max
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Cuyo,3890129.88029255,7594718.03592219
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Litoral,4066953.96576039,7939932.49210047
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,NEA,3646996.76277427,7120048.15867705
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,NOA,3757511.81619167,7335807.19378848
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Patagonia,5525752.6708701,10787951.7555713
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Buenos Aires,4420602.13669608,8630361.40445703
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Cuyo,3890129.88029255,7594718.03592219
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Litoral,4066953.96576039,7939932.49210047
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,NEA,3646996.76277427,7120048.15867705
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,NOA,3757511.81619167,7335807.19378848
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Patagonia,5525752.6708701,10787951.7555713
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Buenos Aires,4423336.5,8643725.57039062
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Cuyo,3892536.12,7606478.50194374
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Litoral,4069469.58,7952227.52475937
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,NEA,3649252.6125,7131073.59557226
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,NOA,3759836.025,7347166.73483203
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Administración y Finanzas,Patagonia,5529170.625,10804656.9629883
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4209795.7,8039845
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,3704620.216,7075063.6
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,3873012.044,7396657.4
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3473081.4525,6632872.125
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3578326.345,6833868.25
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5262244.625,10049806.25
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4630912,8001609
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,4075202.56,7041415.92
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,4260439.04,7361480.28
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3820502.4,6601327.425
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3936275.2,6801367.65
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5788640,10002011.25
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4209796.11220398,8039845
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,3704620.5787395,7075063.6
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,3873012.42322766,7396657.4
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3473081.79256828,6632872.125
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3578326.69537338,6833868.25
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5262245.14025497,10049806.25
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4210800,7369868
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,3705504,6485483.84
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,3873936,6780278.56
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3473910,6080141.1
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3579180,6264387.8
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5263500,9212335
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4630954.28677456,8001609
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,4075239.77236161,7041415.92
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,4260477.94383259,7361480.28
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3820537.28658901,6601327.425
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3936311.14375838,6801367.65
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5788692.8584682,10002011.25
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4490310,7791069
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,3951472.8,6856140.72
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,4131085.2,7167783.48
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3704505.75,6427631.925
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3816763.5,6622408.65
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5612887.5,9738836.25
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4630912,8001609
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,4075202.56,7041415.92
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,4260439.04,7361480.28
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3820502.4,6601327.425
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3936275.2,6801367.65
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5788640,10002011.25
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4209832,8040450
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,3704652.16,7075596
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,3873045.44,7397214
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3473111.4,6633371.25
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3578357.2,6834382.5
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5262290,10050562.5
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4209590,8040450
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,3704439.2,7075596
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,3872822.8,7397214
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3472911.75,6633371.25
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3578151.5,6834382.5
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5261987.5,10050562.5
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Buenos Aires,4210800,8040450
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Cuyo,3705504,7075596
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Litoral,3873936,7397214
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NEA,3473910,6633371.25
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,NOA,3579180,6834382.5
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Auditoría,Patagonia,5263500,10050562.5
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,3844472.5,6694845.3
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3383135.8,5891463.864
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3536914.7,6159257.676
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3171689.8125,5523247.3725
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3267801.625,5690618.505
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,4805590.625,8368556.625
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,4241897,6825827.8
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3732869.36,6006728.464
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3902545.24,6279761.576
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3499565.025,5631307.935
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3605612.45,5801953.63
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,5302371.25,8532284.75
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,3844484.39848448,6694845.3270435
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3383146.27066634,5891463.88779828
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3536925.64660572,6159257.70088002
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3171699.6287497,5523247.39481089
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3267811.73871181,5690618.52798697
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,4805605.4981056,8368556.65880437
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,3844484.39848448,6694845.3270435
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3383146.27066634,5891463.88779828
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3536925.64660572,6159257.70088002
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3171699.6287497,5523247.39481089
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3267811.73871181,5690618.52798697
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,4805605.4981056,8368556.65880437
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,4241897,7123741.57763482
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3732869.36,6268892.58831864
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3902545.24,6553842.25142403
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3499565.025,5877086.80154873
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3605612.45,6055180.3409896
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,5302371.25,8904676.97204353
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,4109426.04005425,7088247.05424103
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3616294.91524774,6237657.40773211
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3780671.95684991,6521187.28990175
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3390276.48304476,5847803.81974885
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3493012.13404611,6025009.99610487
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,5136782.55006781,8860308.81780129
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,3845380,6694809
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3383934.4,5891431.92
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3537749.6,6159224.28
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3172438.5,5523217.425
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3268573,5690587.65
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,4806725,8368511.25
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,3844170,6694845.3270435
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3382869.6,5891463.88779828
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3536636.4,6159257.70088002
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3171440.25,5523247.39481089
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3267544.5,5690618.52798697
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,4805212.5,8368556.65880437
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,3845380,6694845.3270435
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3383934.4,5891463.88779828
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3537749.6,6159257.70088002
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3172438.5,5523247.39481089
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3268573,5690618.52798697
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,4806725,8368556.65880437
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Buenos Aires,3830497,6945363.7
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Cuyo,3370837.36,6111920.056
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Litoral,3524057.24,6389734.604
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NEA,3160160.025,5729925.0525
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,NOA,3255922.45,5903559.145
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Cobranzas,Patagonia,4788121.25,8681704.625
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,4780186.17728459,8212270
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4206563.83601044,7226797.6
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4397771.28310182,7555288.4
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,3943653.59625979,6775122.75
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4063158.2506919,6980429.5
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,5975232.72160574,10265337.5
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,5310986.32983214,8574423
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4673667.97025228,7545492.24
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4886107.42344557,7888469.16
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,4381563.72211152,7073898.975
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4514338.38035732,7288259.55
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,6638732.91229018,10718028.75
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,4780189.80728459,8213117
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4206567.03041044,7227542.96
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4397774.62270182,7556067.64
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,3943656.59100979,6775821.525
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4063161.3361919,6981149.45
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,5975237.25910574,10266396.25
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,4780189.80728459,8213117
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4206567.03041044,7227542.96
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4397774.62270182,7556067.64
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,3943656.59100979,6775821.525
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4063161.3361919,6981149.45
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,5975237.25910574,10266396.25
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,5310986.32983214,8574423
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4673667.97025228,7545492.24
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4886107.42344557,7888469.16
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,4381563.72211152,7073898.975
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4514338.38035732,7288259.55
2025-Q1,IT,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,6638732.91229018,10718028.75
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,5133887.11974148,8726277.6051165
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4517820.6653725,7679124.29250252
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4723176.15016216,8028175.39670718
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,4235456.87378672,7199179.02422111
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4363804.05178026,7417335.96434902
2025-Q1,Lab & Pharma,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,6417358.89967685,10907847.0063956
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,5310986.32983214,8982798
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4673667.97025228,7904862.24
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4886107.42344557,8264174.16
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,4381563.72211152,7410808.35
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4514338.38035732,7635378.3
2025-Q1,Manufactura,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,6638732.91229018,11228497.5
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,4780189.80728459,8213117
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4206567.03041044,7227542.96
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4397774.62270182,7556067.64
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,3943656.59100979,6775821.525
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4063161.3361919,6981149.45
2025-Q1,Retail & Comercio,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,5975237.25910574,10266396.25
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,4780189.80728459,8213117
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4206567.03041044,7227542.96
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4397774.62270182,7556067.64
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,3943656.59100979,6775821.525
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4063161.3361919,6981149.45
2025-Q1,Servicios,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,5975237.25910574,10266396.25
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Buenos Aires,4780189.80728459,8240351.71043906
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Cuyo,4206567.03041044,7251509.50518637
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Litoral,4397774.62270182,7581123.57360394
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NEA,3943656.59100979,6798290.16111222
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,NOA,4063161.3361919,7004298.9538732
2025-Q1,Transporte y logística,ADMINISTRACION Y FINANZAS,Gerente de Contabilidad,Patagonia,5975237.25910574,10300439.6380488
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Buenos Aires,4798593.8,7412508.4
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Cuyo,4222762.544,6523007.392
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Litoral,4414706.296,6819507.728
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,NEA,3958839.885,6115319.43
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,NOA,4078804.73,6300632.14
2025-Q1,Automotriz,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Patagonia,5998242.25,9265635.5
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Buenos Aires,5278649.2,7682035.9
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Cuyo,4645211.296,6760191.592
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Litoral,4856357.264,7067473.028
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,NEA,4354885.59,6337679.6175
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,NOA,4486851.82,6529730.515
2025-Q1,Banca & Serv Financieros,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Patagonia,6598311.5,9602544.875
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Buenos Aires,4798593.76553638,7412496.11685131
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Cuyo,4222762.51367201,6522996.58282915
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Litoral,4414706.26429347,6819496.42750321
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,NEA,3958839.85656751,6115309.29640233
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,NOA,4078804.70070592,6300621.69932361
2025-Q1,Consumo masivo,ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Patagonia,5998242.20692047,9265620.14606414
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Buenos Aires,4798593.76553638,7412496.11685131
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Cuyo,4222762.51367201,6522996.58282915
2025-Q1,"Gas, Petróleo y Minería",ADMINISTRACION Y FINANZAS,Gerente de Control de Gestion,Litoral,4414706.26429347,6819496.42750321
